SECURITIES;ERROR CODE;NUM FLDS;ID_ISIN;CRNCY;PX_CLOSE_DT;PX_LAST;AMT_OUTSTANDING;SP_EFF_DT;RTG_SP;RTG_SP_LT_LC_ISS_CRED_RTG_DT;RTG_SP_LT_LC_ISSUER_CREDIT;FITCH_EFF_DT;RTG_FITCH_LT_ISSUER_DFLT_RTG_DT;RTG_FITCH;RTG_FITCH_LT_ISSUER_DEFAULT;RTG_FITCH_SEN_UNSEC_RTG_DT;RTG_FITCH_SEN_UNSECURED;MOODY_EFF_DT;RTG_MOODY_LONG_TERM_DATE;RTG_MOODY;RTG_MOODY_LONG_TERM;RTG_MDY_ISSUER_RTG_DT;RTG_MDY_ISSUER;RTG_MDY_SEN_UNSECURED_DEBT;PX_BID;PX_ASK;PREV_CPN_DT;MTG_FACTOR_SET_DT;DAYS_ACC;DUR_ADJ_ASK;DUR_ADJ_BID;DUR_ADJ_MID;OAS_SPREAD_MID;OAS_SPREAD_BID;OAS_SPREAD_ASK;MTG_LIFE_FLOOR;MTG_LIFE_CAP;DEFAULT_PERCENT;MTG_WACPN;NXT_CPN_DT;CPN;PX_YEST_CLOSE;YLD_YTM_MID;PX_YEST_DT;HIGH_52WEEK;HIGH_DT_52WEEK;LOW_52WEEK;LOW_DT_52WEEK;CV_START_DT;CV_CNVS_PX;YLD_YTM_BID;YLD_YTM_ASK;PREVIOUS_TOTAL_VOLUME;CUR_MKT_CAP;PX_VOLUME;TURNOVER;VOLATILITY_30D;VOLATILITY_90D;VOLATILITY_360D;EQY_FLOAT;EQY_SH_OUT;REL_INDEX;ROBECOSAM_TOTAL_STBLY_RANK;ENVIRONMENTAL_SCORE;SOCIAL_SCORE;GOVERNANCE_SCORE;EARN_YLD_HIST;BDVD_NEXT_EST_EX_DT;BDVD_PROJ_DIV_AMT;DVD_SH_LAST;FUND_TOTAL_ASSETS;FUND_CLASS_ASSETS
!!02936Y   Mtge;0;51;XS1229265597;EUR; ;N.A.;47500000.00  ;N.A.;N.A.;N.A.;N.A.;04/06/2015;N.A.;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;18/01/2023;1.000000000  ;49;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;N.A.;3.5578  ;18/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!0295V1 Mtge;0;51;XS1227790844;EUR; ;N.A.;48000000.00  ;N.A.;N.A.;N.A.;N.A.;20/07/2017;N.A.;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;20/01/2023;1.000000000  ;47;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.7045  ;20/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!029AS5   Mtge;0;51;XS1234956834;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;30/08/2017;N.A.;PIF;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;51;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0.000  ; ;N.A.;4.3765  ; ;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!029ASH   Mtge;0;51;XS1234957139;EUR; ;N.A.;45400000.00  ;N.A.;N.A.;N.A.;N.A.;30/06/2015;N.A.;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;16/01/2023;1.000000000  ;51;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;4.3765  ;17/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!029B8Z   Mtge;0;51;XS1235784227;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;20/07/2017;N.A.;PIF;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;47;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;4.600  ; ;N.A.;3.6949  ; ;4.600000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!029FZ2   Mtge;0;51;XS1247500918;EUR; ;N.A.;41700000.00  ;N.A.;N.A.;N.A.;N.A.;15/07/2015;N.A.;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;06/02/2023;1.000000000  ;30;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.9221  ;04/05/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!029IXI   Mtge;0;51;XS1246204223;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;26/10/2017;N.A.;PIF;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;15;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;6.240  ; ;N.A.;5.8080  ; ;6.240000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!029RFI   Mtge;0;51;XS1258566758;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;142;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0.000  ; ;N.A.;5.8396  ; ;6.008000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!029RFJ Mtge;0;51;XS1258575668;EUR; ;N.A.;42500000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;16/01/2023;1.000000000  ;51;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.8396  ;17/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!029WKU   Mtge;0;51;XS1291086905;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;51;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;5.000  ; ;N.A.;5.6055  ; ;5.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02A93S Mtge;0;51;XS1317418553;EUR; ;N.A.;47000000.00  ;N.A.;N.A.;N.A.;N.A.;10/12/2015;N.A.;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;20/01/2023;1.000000000  ;47;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.7119  ;20/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02AVHY   Mtge;0;51;XS1317359013;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;17/04/2018;N.A.;PIF;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;50;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;5.000  ; ;N.A.;5.2487  ; ;5.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02AZAP   Mtge;0;51;XS1388791516;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;17/05/2018;N.A.;PIF;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;19;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;6.500  ; ;N.A.;5.7796  ; ;6.500000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02BCMD   Mtge;0;51;XS1432575840;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;25/07/2018;N.A.;PIF;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;42;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;6.250  ; ;N.A.;5.7946  ; ;6.250000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02BIYV   Mtge;0;51;XS1405776268;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;25/09/2020;N.A.;B-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;50;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;8.600  ; ;N.A.;5.9063  ; ;8.600000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02BIYW Mtge;0;51;XS1405770147;EUR; ;N.A.;37800000.00  ;N.A.;N.A.;N.A.;N.A.;15/10/2018;N.A.;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;17/01/2023;1.000000000  ;50;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.9063  ;17/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02BWER   Mtge;0;51;XS1493507997;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;51;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;5.750  ; ;N.A.;5.8491  ; ;5.750000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02C1HB   Mtge;0;51;XS1505671658;EUR; ;N.A.;54550000.00  ;N.A.;N.A.;N.A.;N.A.;30/11/2016;N.A.;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;07/03/2023;1.000000000  ;1;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.9161  ;07/06/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02C7XR Mtge;0;51;XS1517178619;EUR; ;N.A.;54100000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;16/01/2023;1.000000000  ;51;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.3316  ;17/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02CDNN Mtge;0;51;XS1531387295;EUR; ;N.A.;55100000.00  ;N.A.;N.A.;N.A.;N.A.;25/01/2017;N.A.;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;23/01/2023;1.000000000  ;44;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.8727  ;21/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02D333 Mtge;0;51;XS1582975824;EUR; ;N.A.;39350000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;17/01/2023;1.000000000  ;50;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.6033  ;17/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02D560 Mtge;0;51;XS1584048422;EUR; ;N.A.;45250000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;16/01/2023;1.000000000  ;51;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.8075  ;17/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02D9ZS Mtge;0;51;XS1584832387;EUR; ;N.A.;49350000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;17/01/2023;1.000000000  ;50;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;6.1189  ;17/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02DBVA Mtge;0;51;XS1602562818;EUR; ;N.A.;47750000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;19/01/2023;1.000000000  ;48;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.8284  ;19/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02DIAE Mtge;0;51;XS1577958645;EUR; ;N.A.;22500000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;17/01/2023;1.000000000  ;50;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;5.450  ; ;0;5.5697  ;17/04/2023;7.738000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02DKD1 Mtge;0;51;XS1619575001;EUR; ;N.A.;45400000.00  ;N.A.;N.A.;N.A.;N.A.;05/07/2017;N.A.;NR;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;17/01/2023;1.000000000  ;50;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.5928  ;17/04/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02DKUG Mtge;0;51;XS1614209051;EUR; ;N.A.;22400000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;23/01/2023;1.000000000  ;44;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;5.050  ; ;0;5.7956  ;24/04/2023;7.443000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02DNGV Mtge;0;51;XS1627782268;EUR; ;N.A.;22120000.00  ;N.A.;N.A.;N.A.;N.A.;01/03/2022;N.A.;BB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;28/12/2022;1.000000000  ;70;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;5.100  ; ;0;5.7391  ;27/03/2023;7.225000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02DSC0 Mtge;0;51;XS1633948390;EUR; ;N.A.;27000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;15/02/2023;1.000000000  ;21;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;5.230  ; ;0;5.6604  ;15/05/2023;7.884000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02DSC2 Mtge;0;51;XS1633947400;EUR; ;N.A.;46100000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;15/02/2023;1.000000000  ;21;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;0;5.6604  ;15/05/2023;0.000000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02DWAD Mtge;0;51;XS1641530024;EUR; ;N.A.;28000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;23/01/2023;1.000000000  ;44;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;5.070  ; ;0;5.2449  ;21/04/2023;7.463000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02DWVT Mtge;0;51;XS1641646085;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;47;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;5.300  ; ;N.A.;3.6949  ; ;5.300000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02E0Q8 Mtge;0;51;XS1646964996;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;29/12/2022;N.A.;PIF;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;21;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0.000  ; ;N.A.;4.6385  ; ;6.962000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
!!02E0Q9 Mtge;0;51;XS1646965613;EUR; ;N.A.;0.00  ;N.A.;N.A.;N.A.;N.A.;29/12/2022;N.A.;PIF;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ;0.000000000  ;21;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0.000  ; ;N.A.;4.6385  ; ;8.662000  ;N.A.;N.A.;N.A.; ; ; ; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
